Passenger ID,start hour,start minute,Start Station,Start Lat ,Start Lng,End Station,End Lat ,End Lng,Walking Time,Waiting Time,Riding Time
1001559,7,3,Start Station,33.734308,-84.38692375,End Station,33.7398096,-84.4119211,1,1,1
1645,8,46,Start Station,33.764572,-84.457645,End Station,33.753782,-84.473987,1,1,1
1001645,7,25,Start Station,33.7637512,-84.4577755,End Station,33.7549484,-84.47393045,1,1,1
2001645,8,5,Start Station,33.7650256,-84.4608292,End Station,33.7560428,-84.47216435,1,1,1
4001645,7,55,Start Station,33.7668112,-84.45393445,End Station,33.7566728,-84.47707985,1,1,1
1674,8,1,Start Station,33.744919,-84.369792,End Station,33.759262,-84.370623,1,1,1
1001674,8,21,Start Station,33.7467586,-84.3703662,End Station,33.7617208,-84.36780855,1,1,1
2001674,8,55,Start Station,33.741553,-84.37227585,End Station,33.755788,-84.3663078,1,1,1
3001674,8,28,Start Station,33.7444546,-84.3684609,End Station,33.7609252,-84.3679347,1,1,1
4001674,8,28,Start Station,33.7450414,-84.3684957,End Station,33.760918,-84.3674562,1,1,1
1676,8,56,Start Station,33.709353,-84.449818,End Station,33.759262,-84.370623,1,1,1
3001676,7,43,Start Station,33.7058394,-84.45313705,End Station,33.7591144,-84.36839145,1,1,1
4001676,8,1,Start Station,33.7124238,-84.45408535,End Station,33.7558564,-84.37159305,1,1,1
1677,8,37,Start Station,33.773769,-84.350847,End Station,33.754447,-84.377263,1,1,1
1001677,8,26,Start Station,33.7762026,-84.35459235,End Station,33.7523122,-84.3754534,1,1,1
2001677,7,55,Start Station,33.7723722,-84.34863285,End Station,33.7549114,-84.378481,1,1,1
3001677,8,30,Start Station,33.7755978,-84.3520998,End Station,33.7539898,-84.3785941,1,1,1
1679,8,55,Start Station,33.750877,-84.475926,End Station,33.752357,-84.382364,1,1,1
1001679,8,40,Start Station,33.7534906,-84.4740207,End Station,33.7487642,-84.38640515,1,1,1
3001679,7,1,Start Station,33.7507618,-84.4768656,End Station,33.7551902,-84.38143745,1,1,1
4001679,8,7,Start Station,33.7500922,-84.4795017,End Station,33.7542758,-84.3859484,1,1,1
1680,7,45,Start Station,33.760952,-84.405418,End Station,33.786362,-84.395071,1,1,1
1001680,8,11,Start Station,33.7574672,-84.4079758,End Station,33.7865312,-84.39111685,1,1,1
2001680,8,14,Start Station,33.7583888,-84.4019902,End Station,33.7831544,-84.39778975,1,1,1
3001680,7,55,Start Station,33.763958,-84.40333435,End Station,33.7881872,-84.39234355,1,1,1
4001680,7,23,Start Station,33.7620572,-84.4080628,End Station,33.7850732,-84.3959497,1,1,1
1681,7,19,Start Station,33.74081,-84.396189,End Station,33.749913,-84.475381,1,1,1
2001681,7,35,Start Station,33.7435856,-84.3934311,End Station,33.752235,-84.47904805,1,1,1
3001681,7,34,Start Station,33.7397264,-84.39231315,End Station,33.747789,-84.47242735,1,1,1
4001681,8,57,Start Station,33.7406768,-84.39271335,End Station,33.7477242,-84.4755115,1,1,1
1689,7,18,Start Station,33.8146,-84.397384,End Station,33.791253,-84.394383,1,1,1
1001689,8,45,Start Station,33.8147908,-84.39449125,End Station,33.7884306,-84.3947397,1,1,1
2001689,7,21,Start Station,33.81334,-84.40170355,End Station,33.7929198,-84.39236025,1,1,1
3001689,8,53,Start Station,33.8181604,-84.39849325,End Station,33.7877214,-84.392556,1,1,1
1694,8,53,Start Station,33.762511,-84.437636,End Station,33.748885,-84.47187,1,1,1
1001694,8,10,Start Station,33.761881,-84.4346084,End Station,33.7496878,-84.4735926,1,1,1
2001694,7,58,Start Station,33.7648114,-84.4365746,End Station,33.7501486,-84.47447565,1,1,1
4001694,7,2,Start Station,33.7642858,-84.4349912,End Station,33.7475818,-84.4745844,1,1,1
1700,8,29,Start Station,33.752709,-84.476486,End Station,33.752357,-84.382364,1,1,1
2001700,7,59,Start Station,33.7513014,-84.4724666,End Station,33.753905,-84.38556125,1,1,1
3001700,7,29,Start Station,33.7507326,-84.4797746,End Station,33.7524146,-84.3804848,1,1,1
4001700,8,10,Start Station,33.753915,-84.47779535,End Station,33.7512266,-84.382451,1,1,1
1702,8,9,Start Station,33.752024,-84.404635,End Station,33.755535,-84.380227,1,1,1
2001702,7,15,Start Station,33.7524344,-84.40720585,End Station,33.7565034,-84.3773299,1,1,1
3001702,7,49,Start Station,33.7521716,-84.40800625,End Station,33.753357,-84.37748215,1,1,1
4001702,7,53,Start Station,33.7539608,-84.40441315,End Station,33.7521546,-84.37773445,1,1,1
1704,8,9,Start Station,33.761575,-84.441613,End Station,33.755639,-84.384168,1,1,1
1001704,7,41,Start Station,33.7614202,-84.4397077,End Station,33.758987,-84.38084025,1,1,1
2001704,7,12,Start Station,33.7647646,-84.4447972,End Station,33.758123,-84.38690415,1,1,1
3001704,7,38,Start Station,33.7594402,-84.43742395,End Station,33.7572698,-84.3827325,1,1,1
4001704,8,55,Start Station,33.761683,-84.4427527,End Station,33.7522586,-84.3837939,1,1,1
1711,8,33,Start Station,33.71443,-84.434083,End Station,33.759262,-84.370623,1,1,1
1001711,8,26,Start Station,33.711028,-84.4328389,End Station,33.7587148,-84.3695181,1,1,1
3001711,8,5,Start Station,33.7162372,-84.43045945,End Station,33.7577464,-84.372624,1,1,1
1712,8,52,Start Station,33.766563,-84.393976,End Station,33.753503,-84.385182,1,1,1
1001712,7,28,Start Station,33.7632474,-84.3953506,End Station,33.7499894,-84.3825285,1,1,1
2001712,7,48,Start Station,33.7659474,-84.3981955,End Station,33.7503494,-84.381702,1,1,1
1713,8,41,Start Station,33.761938,-84.362834,End Station,33.931303,-84.354318,1,1,1
1001713,7,19,Start Station,33.763054,-84.36167255,End Station,33.9291682,-84.353013,1,1,1
2001713,8,35,Start Station,33.7604332,-84.3608678,End Station,33.9327574,-84.3551097,1,1,1
3001713,8,7,Start Station,33.7624384,-84.36204665,End Station,33.9278614,-84.35621895,1,1,1
1748,7,12,Start Station,33.749677,-84.438255,End Station,33.755733,-84.340795,1,1,1
1768,7,17,Start Station,33.908254,-84.383151,End Station,33.775973,-84.384464,1,1,1
2001768,7,0,Start Station,33.9076024,-84.3872313,End Station,33.7757498,-84.38445095,1,1,1
1769,8,29,Start Station,33.797272,-84.406608,End Station,33.779327,-84.397686,1,1,1
1001769,7,37,Start Station,33.7942408,-84.4084263,End Station,33.777311,-84.3939363,1,1,1
1001774,8,35,Start Station,33.7778028,-84.4082715,End Station,33.7558002,-84.40498095,1,1,1
2001774,8,59,Start Station,33.7781988,-84.405444,End Station,33.7527042,-84.4083957,1,1,1
3001774,7,3,Start Station,33.7795128,-84.40418685,End Station,33.752229,-84.40470255,1,1,1
1782,8,50,Start Station,33.796107,-84.397499,End Station,33.749572,-84.367988,1,1,1
1001782,7,34,Start Station,33.799437,-84.4005701,End Station,33.7497052,-84.3679967,1,1,1
3001782,7,19,Start Station,33.7935006,-84.4001264,End Station,33.7524124,-84.3699542,1,1,1
4001782,7,7,Start Station,33.799581,-84.39484985,End Station,33.749806,-84.3694148,1,1,1
1793,7,24,Start Station,33.749677,-84.438255,End Station,33.755733,-84.340795,1,1,1
1001793,7,53,Start Station,33.7508758,-84.43818105,End Station,33.7574466,-84.3418738,1,1,1
4001793,7,29,Start Station,33.7466458,-84.43530135,End Station,33.7552722,-84.3387592,1,1,1
1798,8,18,Start Station,33.746654,-84.36309,End Station,33.753153,-84.391262,1,1,1
2001798,7,4,Start Station,33.747806,-84.36265065,End Station,33.7497582,-84.38772545,1,1,1
4001798,8,11,Start Station,33.749912,-84.36495615,End Station,33.756177,-84.38997005,1,1,1
1808,7,49,Start Station,33.771195,-84.380469,End Station,33.786333,-84.395326,1,1,1
1001808,7,0,Start Station,33.770457,-84.38355315,End Station,33.784353,-84.39278995,1,1,1
3001808,8,50,Start Station,33.7728366,-84.38268315,End Station,33.7875858,-84.3941602,1,1,1
4001808,8,50,Start Station,33.7712202,-84.37976865,End Station,33.7883922,-84.3982231,1,1,1
1815,7,48,Start Station,33.740758,-84.398305,End Station,33.771349,-84.395546,1,1,1
1001815,7,35,Start Station,33.7438684,-84.3958777,End Station,33.7747258,-84.3919181,1,1,1
3001815,7,43,Start Station,33.7389076,-84.3979483,End Station,33.7689586,-84.3994958,1,1,1
4001815,8,45,Start Station,33.7421332,-84.39957955,End Station,33.7714642,-84.3932492,1,1,1
1816,7,27,Start Station,33.765133,-84.391871,End Station,33.792475,-84.397448,1,1,1
1001816,7,49,Start Station,33.7672138,-84.39051815,End Station,33.7951714,-84.39820925,1,1,1
2001816,7,49,Start Station,33.7654822,-84.38773415,End Station,33.7928782,-84.39628655,1,1,1
3001816,7,32,Start Station,33.7616122,-84.3918362,End Station,33.7928458,-84.3949076,1,1,1
1830,7,11,Start Station,33.764572,-84.457645,End Station,33.765133,-84.391871,1,1,1
1001830,8,54,Start Station,33.7648708,-84.46170355,End Station,33.7626166,-84.39389375,1,1,1
2001830,7,57,Start Station,33.7668796,-84.4617427,End Station,33.7684666,-84.39021365,1,1,1
3001830,7,48,Start Station,33.7612744,-84.4591588,End Station,33.765421,-84.38828225,1,1,1
4001830,7,52,Start Station,33.7647052,-84.4606204,End Station,33.7655866,-84.3922538,1,1,1
1889,8,8,Start Station,33.705694,-84.443763,End Station,33.755545,-84.382234,1,1,1
4001889,8,35,Start Station,33.70555,-84.44776935,End Station,33.7544362,-84.38570095,1,1,1
1908,8,20,Start Station,33.644103,-84.49288,End Station,33.711562,-84.443721,1,1,1
1001908,7,22,Start Station,33.644841,-84.4946635,End Station,33.7118176,-84.4428075,1,1,1
2001908,7,46,Start Station,33.6466698,-84.4905049,End Station,33.7134556,-84.44501295,1,1,1
3001908,7,4,Start Station,33.6422058,-84.4950115,End Station,33.7118788,-84.4403889,1,1,1
4001908,7,37,Start Station,33.6460434,-84.49225795,End Station,33.7104496,-84.4458351,1,1,1
1970,8,7,Start Station,33.7537,-84.495612,End Station,33.708397,-84.443763,1,1,1
4001970,7,34,Start Station,33.7567348,-84.49577295,End Station,33.7080478,-84.4405353,1,1,1
2021,8,43,Start Station,33.800469,-84.415931,End Station,33.843691,-84.371392,1,1,1
1002021,7,43,Start Station,33.797103,-84.4159919,End Station,33.8469814,-84.3748633,1,1,1
2002021,7,53,Start Station,33.800361,-84.41892815,End Station,33.8471686,-84.3673987,1,1,1
3002021,8,37,Start Station,33.797121,-84.41171585,End Station,33.8448538,-84.3721489,1,1,1
4002021,8,26,Start Station,33.797841,-84.4201157,End Station,33.8439178,-84.3707482,1,1,1
2057,7,26,Start Station,33.755467,-84.223391,End Station,33.753782,-84.473987,1,1,1
1002057,8,49,Start Station,33.7519246,-84.2243393,End Station,33.750488,-84.4767275,1,1,1
2002057,7,0,Start Station,33.756313,-84.2220425,End Station,33.7549304,-84.4722035,1,1,1
3002057,7,11,Start Station,33.7535374,-84.2258879,End Station,33.7569428,-84.4747004,1,1,1
4002057,8,13,Start Station,33.7543186,-84.2267927,End Station,33.7509272,-84.47222525,1,1,1
2063,8,59,Start Station,33.758678,-84.22242,End Station,33.774308,-84.25304,1,1,1
2002063,8,21,Start Station,33.7604816,-84.22268535,End Station,33.7718924,-84.2498384,1,1,1
3002063,8,12,Start Station,33.7581056,-84.2242992,End Station,33.773048,-84.2517698,1,1,1
1002096,8,50,Start Station,33.746305,-84.40889305,End Station,33.8393308,-84.3651295,1,1,1
2002096,8,17,Start Station,33.7481446,-84.41431315,End Station,33.8352736,-84.3688357,1,1,1
3002096,8,48,Start Station,33.7473814,-84.4122643,End Station,33.8387656,-84.37216345,1,1,1
4002096,7,11,Start Station,33.746233,-84.4112377,End Station,33.8365156,-84.3672523,1,1,1
2100,7,0,Start Station,33.770583,-84.283822,End Station,33.911731,-84.352987,1,1,1
1002100,8,8,Start Station,33.7718826,-84.2826214,End Station,33.9150826,-84.35432245,1,1,1
2002100,8,25,Start Station,33.7702698,-84.2862493,End Station,33.9119758,-84.3501073,1,1,1
3002100,7,46,Start Station,33.7678866,-84.2832913,End Station,33.9090346,-84.3543964,1,1,1
4002100,7,35,Start Station,33.767505,-84.2808814,End Station,33.9083938,-84.34967665,1,1,1
2107,7,29,Start Station,33.756646,-84.342099,End Station,33.850335,-84.378421,1,1,1
2002107,7,43,Start Station,33.758914,-84.33936285,End Station,33.850731,-84.37431025,1,1,1
4002107,8,34,Start Station,33.7540504,-84.3440739,End Station,33.8515806,-84.37420585,1,1,1
2115,7,13,Start Station,33.758098,-84.416372,End Station,33.933505,-84.354034,1,1,1
1002115,7,11,Start Station,33.7609168,-84.41221775,End Station,33.9359638,-84.3564178,1,1,1
3002115,7,45,Start Station,33.757576,-84.4127876,End Station,33.930787,-84.35169805,1,1,1
4002115,7,4,Start Station,33.7577272,-84.41253095,End Station,33.932065,-84.35671795,1,1,1
2121,8,35,Start Station,33.761827,-84.196652,End Station,33.922223,-84.338776,1,1,1
2002121,8,44,Start Station,33.7651678,-84.19335035,End Station,33.9258086,-84.3381757,1,1,1
3002121,8,10,Start Station,33.7620718,-84.19874,End Station,33.9223274,-84.34111195,1,1,1
4002121,7,28,Start Station,33.7606102,-84.1928501,End Station,33.9235946,-84.3350176,1,1,1
2124,8,13,Start Station,33.728544,-84.38062,End Station,33.849047,-84.364884,1,1,1
2002124,7,53,Start Station,33.7253436,-84.37695295,End Station,33.849929,-84.3628656,1,1,1
2240,7,21,Start Station,33.821375,-84.387914,End Station,33.850297,-84.362392,1,1,1
1002240,7,52,Start Station,33.8211014,-84.38739635,End Station,33.8489074,-84.3598951,1,1,1
2002240,7,30,Start Station,33.8189054,-84.38998025,End Station,33.8504482,-84.36508465,1,1,1
3002240,7,55,Start Station,33.8233514,-84.38992805,End Station,33.8514994,-84.36042145,1,1,1
4002240,7,26,Start Station,33.8181278,-84.3868091,End Station,33.8528386,-84.36204835,1,1,1
2242,7,20,Start Station,33.799024,-84.393987,End Station,33.786589,-84.385241,1,1,1
1002242,8,42,Start Station,33.7969468,-84.39773235,End Station,33.7835866,-84.38463635,1,1,1
2002242,7,23,Start Station,33.799618,-84.39544425,End Station,33.7868806,-84.3835184,1,1,1
3002242,8,34,Start Station,33.801886,-84.39368685,End Station,33.7858294,-84.38505395,1,1,1
4002242,7,55,Start Station,33.7990636,-84.39797595,End Station,33.7849726,-84.38106935,1,1,1
2476,8,15,Start Station,33.831227,-84.38554,End Station,33.841221,-84.35817,1,1,1
1002476,7,43,Start Station,33.831155,-84.38442205,End Station,33.8429094,-84.35605155,1,1,1
2483,8,42,Start Station,33.764757,-84.413769,End Station,33.780529,-84.387507,1,1,1
1002483,7,20,Start Station,33.7665786,-84.417684,End Station,33.7808242,-84.38455335,1,1,1
2002483,8,13,Start Station,33.7641162,-84.4171881,End Station,33.7818574,-84.38531025,1,1,1
3002483,8,37,Start Station,33.7643394,-84.41575695,End Station,33.7837078,-84.3899517,1,1,1
4002483,7,31,Start Station,33.7674606,-84.4129251,End Station,33.778729,-84.3892296,1,1,1
2487,8,2,Start Station,33.817118,-84.392638,End Station,33.849047,-84.364884,1,1,1
1002487,8,54,Start Station,33.8177408,-84.3946216,End Station,33.8481866,-84.3666066,1,1,1
2002487,7,0,Start Station,33.8199584,-84.3954568,End Station,33.8518082,-84.36622815,1,1,1
3002487,7,17,Start Station,33.8155376,-84.39204205,End Station,33.8478878,-84.3655191,1,1,1
4002487,8,13,Start Station,33.820016,-84.3928033,End Station,33.8486042,-84.36641085,1,1,1
2488,7,26,Start Station,33.813417,-84.392237,End Station,33.843137,-84.372553,1,1,1
3002488,8,41,Start Station,33.8113038,-84.39656525,End Station,33.839933,-84.36888595,1,1,1
2568,8,8,Start Station,33.769771,-84.252395,End Station,33.77208,-84.249312,1,1,1
1002568,8,23,Start Station,33.7689574,-84.24837125,End Station,33.7708092,-84.25250925,1,1,1
2002568,7,20,Start Station,33.7686694,-84.2542481,End Station,33.7720368,-84.24821145,1,1,1
3002568,8,42,Start Station,33.7704262,-84.2530997,End Station,33.771378,-84.24788085,1,1,1
2580,7,33,Start Station,33.754637,-84.493009,End Station,33.762147,-84.385935,1,1,1
1002580,8,11,Start Station,33.755069,-84.4893985,End Station,33.7632342,-84.3902067,1,1,1
2002580,7,2,Start Station,33.7522106,-84.49641505,End Station,33.7652574,-84.3821331,1,1,1
3002580,8,49,Start Station,33.756815,-84.495793,End Station,33.7654698,-84.3881535,1,1,1
4002580,8,58,Start Station,33.7511522,-84.4934179,End Station,33.7617474,-84.38552175,1,1,1
4002582,8,56,Start Station,33.7219304,-84.4769403,End Station,33.758877,-84.46949765,1,1,1
2590,8,27,Start Station,33.764004,-84.50148,End Station,33.753164,-84.391278,1,1,1
1002590,7,23,Start Station,33.7658724,-84.49719525,End Station,33.7531784,-84.38715855,1,1,1
2002590,7,58,Start Station,33.7627368,-84.50203245,End Station,33.7496108,-84.39472755,1,1,1
4002590,8,22,Start Station,33.767154,-84.50242395,End Station,33.754964,-84.3933486,1,1,1
2594,7,51,Start Station,33.752802,-84.503999,End Station,33.762177,-84.387461,1,1,1
1002594,8,6,Start Station,33.7495548,-84.50817935,End Station,33.7655898,-84.38592545,1,1,1
2002594,8,39,Start Station,33.7518948,-84.50333345,End Station,33.761439,-84.3882701,1,1,1
3002594,8,24,Start Station,33.754872,-84.5013716,End Station,33.7642902,-84.3831284,1,1,1
4002594,8,3,Start Station,33.756384,-84.50545625,End Station,33.7603446,-84.38375915,1,1,1
2002595,7,29,Start Station,33.7481696,-84.4223703,End Station,33.7610512,-84.50427865,1,1,1
3002595,7,51,Start Station,33.7488248,-84.42313155,End Station,33.7583296,-84.50049415,1,1,1
2619,7,43,Start Station,33.75655,-84.38823,End Station,33.764004,-84.50148,1,1,1
1002619,8,17,Start Station,33.7572556,-84.3913881,End Station,33.7661496,-84.4991571,1,1,1
2002619,8,10,Start Station,33.7585336,-84.3887259,End Station,33.763176,-84.5034375,1,1,1
3002619,7,13,Start Station,33.7567048,-84.3860724,End Station,33.7621284,-84.5016975,1,1,1
4002619,7,12,Start Station,33.7550308,-84.39114885,End Station,33.7658724,-84.5029416,1,1,1
2654,8,5,Start Station,33.759893,-84.500772,End Station,33.760659,-84.469502,1,1,1
4002654,8,52,Start Station,33.7629026,-84.4971876,End Station,33.7633086,-84.46899305,1,1,1
2657,8,8,Start Station,33.706861,-84.418206,End Station,33.756497,-84.496111,1,1,1
1002657,8,57,Start Station,33.7052914,-84.41581785,End Station,33.7547222,-84.4988341,1,1,1
3002657,8,10,Start Station,33.7089706,-84.41806245,End Station,33.7574978,-84.49458415,1,1,1
2659,8,7,Start Station,33.745874,-84.508484,End Station,33.751877,-84.467467,1,1,1
1002659,7,36,Start Station,33.742454,-84.5062133,End Station,33.7515278,-84.46706245,1,1,1
3002659,8,15,Start Station,33.7471196,-84.50569565,End Station,33.7493858,-84.4681108,1,1,1
4002659,7,35,Start Station,33.7453916,-84.5123903,End Station,33.7516178,-84.46685365,1,1,1
2683,8,56,Start Station,33.745874,-84.508484,End Station,33.752247,-84.490668,1,1,1
1002683,8,11,Start Station,33.7422812,-84.5088929,End Station,33.755127,-84.48851475,1,1,1
2002683,8,46,Start Station,33.7463024,-84.5055086,End Station,33.750681,-84.48734025,1,1,1
3002683,7,54,Start Station,33.7453952,-84.5094497,End Station,33.752751,-84.4869009,1,1,1
2691,8,35,Start Station,33.750877,-84.475926,End Station,33.753747,-84.473817,1,1,1
1002691,7,6,Start Station,33.753325,-84.47249385,End Station,33.7504602,-84.4776015,1,1,1
2002691,7,21,Start Station,33.7482886,-84.47734845,End Station,33.7571886,-84.4748958,1,1,1
4002691,7,47,Start Station,33.7531414,-84.4781358,End Station,33.754359,-84.4706415,1,1,1
2694,8,0,Start Station,33.705437,-84.454005,End Station,33.849047,-84.364884,1,1,1
3002694,7,45,Start Station,33.7075718,-84.45562755,End Station,33.8489066,-84.36382695,1,1,1
2732,8,3,Start Station,33.750336,-84.494141,End Station,33.711233,-84.407872,1,1,1
2002732,7,43,Start Station,33.7490148,-84.49659875,End Station,33.7095554,-84.40872895,1,1,1
2737,8,24,Start Station,33.755039,-84.39023,End Station,33.749804,-84.496042,1,1,1
1002737,8,31,Start Station,33.756443,-84.38913815,End Station,33.7489832,-84.49501975,1,1,1
2002737,8,40,Start Station,33.7515146,-84.38972975,End Station,33.7511648,-84.4967989,1,1,1
2740,8,34,Start Station,33.74109,-84.420575,End Station,33.748717,-84.494978,1,1,1
1002740,8,21,Start Station,33.74244,-84.41896985,End Station,33.7516978,-84.49223315,1,1,1
2002740,8,9,Start Station,33.7375908,-84.42240635,End Station,33.7470034,-84.49720085,1,1,1
3002740,7,45,Start Station,33.7382892,-84.421271,End Station,33.7454806,-84.49522595,1,1,1
4002740,8,45,Start Station,33.7437432,-84.4173038,End Station,33.7493794,-84.4943951,1,1,1
2002748,8,35,Start Station,33.7104994,-84.4399637,End Station,33.7615426,-84.44588035,1,1,1
3002748,8,26,Start Station,33.7144198,-84.44641475,End Station,33.7590262,-84.43978165,1,1,1
2753,7,6,Start Station,33.735347,-84.414183,End Station,33.749804,-84.496042,1,1,1
2002753,7,34,Start Station,33.7318946,-84.4112424,End Station,33.7497248,-84.49531555,1,1,1
3002753,8,5,Start Station,33.7361894,-84.41463105,End Station,33.7488068,-84.4971121,1,1,1
4002753,8,3,Start Station,33.737363,-84.4157751,End Station,33.7512728,-84.4931101,1,1,1
2963,8,52,Start Station,33.650786,-84.472983,End Station,33.722198,-84.418018,1,1,1
2002963,8,19,Start Station,33.6526364,-84.4748013,End Station,33.72128,-84.41592565,1,1,1
3002963,8,16,Start Station,33.6510776,-84.46972485,End Station,33.7189076,-84.41514265,1,1,1
3098,7,20,Start Station,33.651705,-84.476397,End Station,33.759806,-84.371994,1,1,1
3003098,7,25,Start Station,33.6501678,-84.47768025,End Station,33.760274,-84.37373835,1,1,1
4003098,8,10,Start Station,33.652551,-84.47724525,End Station,33.757268,-84.3725595,1,1,1
3104,8,15,Start Station,33.826154,-84.329755,End Station,33.754269,-84.389545,1,1,1
1003104,7,43,Start Station,33.826946,-84.3331393,End Station,33.7538514,-84.3894841,1,1,1
2003104,8,25,Start Station,33.8228096,-84.32886325,End Station,33.7551654,-84.385891,1,1,1
3003104,8,50,Start Station,33.8281772,-84.3273277,End Station,33.7564758,-84.3913111,1,1,1
2003129,7,22,Start Station,33.8241798,-84.3334773,End Station,33.7563836,-84.38441485,1,1,1
3003129,7,47,Start Station,33.826491,-84.33145455,End Station,33.7511168,-84.38237035,1,1,1
4003129,7,0,Start Station,33.8252238,-84.3309021,End Station,33.752312,-84.37875115,1,1,1
3137,7,16,Start Station,33.855574,-84.293289,End Station,33.764351,-84.384122,1,1,1
2003137,7,8,Start Station,33.8555128,-84.2902092,End Station,33.7644914,-84.38083775,1,1,1
3003137,8,22,Start Station,33.855106,-84.29598165,End Station,33.7644086,-84.3852269,1,1,1
4003137,8,6,Start Station,33.8556424,-84.29187525,End Station,33.7663994,-84.3807377,1,1,1
3138,7,43,Start Station,33.774308,-84.25304,End Station,33.763213,-84.373924,1,1,1
1003138,7,32,Start Station,33.7752836,-84.24876395,End Station,33.7617046,-84.3724276,1,1,1
2003138,8,28,Start Station,33.7713272,-84.2525528,End Station,33.7616254,-84.3712792,1,1,1
3003138,8,17,Start Station,33.7721372,-84.2508302,End Station,33.766561,-84.3778564,1,1,1
4003138,7,21,Start Station,33.7715396,-84.256259,End Station,33.7601962,-84.3762817,1,1,1
3140,7,12,Start Station,33.741172,-84.394448,End Station,33.829819,-84.336315,1,1,1
2003140,7,22,Start Station,33.7440016,-84.3976409,End Station,33.8282242,-84.3336702,1,1,1
3142,8,33,Start Station,33.782875,-84.352862,End Station,33.753913,-84.38888,1,1,1
2003142,8,47,Start Station,33.7856182,-84.35372765,End Station,33.7511122,-84.3916205,1,1,1
3003142,7,11,Start Station,33.7818526,-84.35428445,End Station,33.7536934,-84.3848345,1,1,1
4003142,8,3,Start Station,33.7818886,-84.3516179,End Station,33.7555654,-84.39232955,1,1,1
1003147,8,4,Start Station,33.7612538,-84.376926,End Station,33.8469716,-84.367506,1,1,1
2003147,8,43,Start Station,33.7644902,-84.37281525,End Station,33.8448584,-84.3698115,1,1,1
4003147,8,21,Start Station,33.7633526,-84.37810485,End Station,33.8474,-84.37023345,1,1,1
3153,8,21,Start Station,33.752357,-84.382364,End Station,33.763752,-84.328415,1,1,1
1003153,8,30,Start Station,33.754733,-84.3780575,End Station,33.7660416,-84.3282149,1,1,1
3003153,8,47,Start Station,33.7537358,-84.38148965,End Station,33.7647384,-84.32757545,1,1,1
3177,8,5,Start Station,33.781542,-84.427085,End Station,33.768372,-84.304649,1,1,1
2003177,7,15,Start Station,33.7783308,-84.42307865,End Station,33.7700784,-84.30264365,1,1,1
4003177,8,25,Start Station,33.7781076,-84.42723725,End Station,33.7682748,-84.30558425,1,1,1
3189,7,55,Start Station,33.85448,-84.315748,End Station,33.763954,-84.371955,1,1,1
2003189,7,41,Start Station,33.8558192,-84.3197935,End Station,33.7634104,-84.3744954,1,1,1
4003189,7,1,Start Station,33.8534972,-84.3142081,End Station,33.7635004,-84.37581345,1,1,1
3190,7,18,Start Station,33.841221,-84.35817,End Station,33.77738,-84.35262,1,1,1
1003190,7,17,Start Station,33.8424486,-84.3605625,End Station,33.7776032,-84.35626095,1,1,1
3003190,7,10,Start Station,33.838395,-84.36077565,End Station,33.7756448,-84.354186,1,1,1
