Passenger ID,start hour,start minute,Start Station,Start Lat ,Start Lng,End Station,End Lat ,End Lng,Walking Time,Waiting Time,Riding Time
1773,6,21,Start Station,33.775928,-84.363611,End Station,33.808044,-84.4144,419,1119,1707
1774,6,4,Start Station,33.778908,-84.407619,End Station,33.754695,-84.407865,227,563,1804
1775,8,1,Start Station,33.814064,-84.426479,End Station,33.756197,-84.389841,397,1148,2359
1776,7,55,Start Station,33.820418,-84.42447,End Station,33.781493,-84.394861,1095,1778,1232
1777,7,6,Start Station,33.814102,-84.412486,End Station,33.781496,-84.387807,480,242,1240
1781,7,0,Start Station,33.739199,-84.510143,End Station,33.781603,-84.404089,951,1906,2565
1782,8,18,Start Station,33.796107,-84.397499,End Station,33.749572,-84.367988,855,1623,2327
1793,7,53,Start Station,33.749677,-84.438255,End Station,33.755733,-84.340795,410,3595,2785
1797,6,7,Start Station,33.760845,-84.298972,End Station,33.755517,-84.267007,374,1381,791
1798,8,34,Start Station,33.746654,-84.36309,End Station,33.753153,-84.391262,264,602,669
1808,7,6,Start Station,33.771195,-84.380469,End Station,33.786333,-84.395326,1228,242,546
1815,7,50,Start Station,33.740758,-84.398305,End Station,33.771349,-84.395546,574,1071,888
1816,7,12,Start Station,33.765133,-84.391871,End Station,33.792475,-84.397448,589,542,1315
1830,7,48,Start Station,33.764572,-84.457645,End Station,33.765133,-84.391871,238,487,1530
1881,7,52,Start Station,33.700718,-84.455072,End Station,33.706434,-84.457416,126,243,204
1887,7,9,Start Station,33.699097,-84.457259,End Station,33.747704,-84.349278,874,1245,2218
1889,8,50,Start Station,33.705694,-84.443763,End Station,33.755545,-84.382234,532,1018,1023
1891,8,27,Start Station,33.698698,-84.449782,End Station,33.747504,-84.412891,536,1758,1648
1906,8,9,Start Station,33.641547,-84.444038,End Station,33.698698,-84.449782,830,753,1125
1908,8,27,Start Station,33.644103,-84.49288,End Station,33.711562,-84.443721,1015,1277,1677
1909,6,55,Start Station,33.700898,-84.457437,End Station,33.711562,-84.443721,274,242,332
1912,6,15,Start Station,33.700539,-84.451519,End Station,33.837081,-84.381335,381,1040,2637
1922,6,41,Start Station,33.696154,-84.462522,End Station,33.746631,-84.353496,1270,1205,1933
1923,6,58,Start Station,33.700744,-84.452724,End Station,33.752357,-84.382364,467,1027,1066
1925,7,51,Start Station,33.700898,-84.457437,End Station,33.760659,-84.469502,102,1795,2772
1928,6,40,Start Station,33.641547,-84.444038,End Station,33.702,-84.452574,864,753,1200
1940,7,39,Start Station,33.747415,-84.389333,End Station,33.700898,-84.457437,599,1153,2876
1944,8,4,Start Station,33.701698,-84.447334,End Station,33.706518,-84.457239,144,242,374
1945,8,43,Start Station,33.667493,-84.474628,End Station,33.705704,-84.443927,352,1529,1391
1970,8,36,Start Station,33.7537,-84.495612,End Station,33.708397,-84.443763,510,1159,2824
1973,6,1,Start Station,33.716497,-84.424796,End Station,33.700651,-84.455858,383,242,579
1975,6,41,Start Station,33.700898,-84.457437,End Station,33.758257,-84.503583,71,1291,2743
1977,8,11,Start Station,33.766595,-84.520924,End Station,33.785801,-84.411655,297,2905,3506
1997,6,49,Start Station,33.70537,-84.454975,End Station,33.884139,-84.312553,768,1220,3029
1998,7,58,Start Station,33.915425,-84.245449,End Station,33.696159,-84.448595,1405,2214,3111
1999,6,17,Start Station,33.70475,-84.452643,End Station,33.836468,-84.358117,1487,501,1743
2001,7,29,Start Station,33.700667,-84.452635,End Station,33.706434,-84.457416,105,243,243
2003,6,30,Start Station,33.693801,-84.455918,End Station,33.734863,-84.429772,521,2445,1460
2016,8,40,Start Station,33.922299,-84.293555,End Station,33.790705,-84.42689,3820,1717,1864
2021,8,11,Start Station,33.800469,-84.415931,End Station,33.843691,-84.371392,58,620,2137
2032,6,13,Start Station,33.759917,-84.410002,End Station,33.844696,-84.425807,781,1559,2343
2036,6,24,Start Station,33.777539,-84.477998,End Station,33.85642,-84.431702,467,2153,3331
2057,7,36,Start Station,33.755467,-84.223391,End Station,33.753782,-84.473987,1158,1335,2201
2063,8,19,Start Station,33.758678,-84.22242,End Station,33.774308,-84.25304,1087,242,766
2096,6,21,Start Station,33.749347,-84.412795,End Station,33.83698,-84.368131,358,1220,1578
2097,6,26,Start Station,33.909937,-84.236622,End Station,33.746903,-84.383832,1453,1722,2632
2099,7,13,Start Station,33.756397,-84.270607,End Station,33.919685,-84.335982,1576,1660,2985
2100,7,40,Start Station,33.770583,-84.283822,End Station,33.911731,-84.352987,636,854,3634
2101,8,48,Start Station,33.763213,-84.373924,End Station,33.665964,-84.4661,333,2064,1684
2104,7,11,Start Station,33.773524,-84.509365,End Station,33.786239,-84.408117,994,780,1965
2106,7,58,Start Station,33.775616,-84.481517,End Station,33.907773,-84.355017,1694,1332,2705
2107,7,25,Start Station,33.756646,-84.342099,End Station,33.850335,-84.378421,553,1182,2646
2110,7,56,Start Station,33.795792,-84.236395,End Station,33.926878,-84.295338,891,2587,3275
2113,7,37,Start Station,33.755936,-84.16541,End Station,33.764544,-84.385747,311,1068,2633
2115,7,59,Start Station,33.758098,-84.416372,End Station,33.933505,-84.354034,1375,505,1680
2121,8,6,Start Station,33.761827,-84.196652,End Station,33.922223,-84.338776,1170,1697,3300
2124,8,7,Start Station,33.728544,-84.38062,End Station,33.849047,-84.364884,517,1103,2193
2240,7,37,Start Station,33.821375,-84.387914,End Station,33.850297,-84.362392,27,241,867
2242,7,51,Start Station,33.799024,-84.393987,End Station,33.786589,-84.385241,290,242,663
2253,8,31,Start Station,33.750435,-84.233933,End Station,33.74434,-84.218813,114,242,194
2276,7,24,Start Station,33.765883,-84.23679,End Station,33.739579,-84.288572,978,542,1039
2385,7,23,Start Station,33.740766,-84.289043,End Station,33.793723,-84.274861,299,1442,1563
2411,7,1,Start Station,33.665786,-84.378263,End Station,33.760659,-84.469502,908,1336,4139
2412,8,3,Start Station,33.641547,-84.444038,End Station,33.667374,-84.377165,873,1245,1479
2413,7,26,Start Station,33.667977,-84.382256,End Station,33.66545,-84.466639,237,1423,2841
2443,7,22,Start Station,33.774034,-84.384819,End Station,33.654008,-84.373908,981,824,1884
2456,7,45,Start Station,33.849898,-84.359561,End Station,33.67284,-84.384684,302,1364,2457
2476,8,45,Start Station,33.831227,-84.38554,End Station,33.841221,-84.35817,541,242,723
2483,8,46,Start Station,33.764757,-84.413769,End Station,33.780529,-84.387507,432,519,676
2486,8,17,Start Station,33.812247,-84.392092,End Station,33.88492,-84.246921,120,2914,3725
2487,8,32,Start Station,33.817118,-84.392638,End Station,33.849047,-84.364884,231,827,1329
2488,7,21,Start Station,33.813417,-84.392237,End Station,33.843137,-84.372553,131,242,788
2493,6,58,Start Station,33.809947,-84.392741,End Station,33.752845,-84.393325,440,242,2254
2568,8,34,Start Station,33.769771,-84.252395,End Station,33.77208,-84.249312,408,0,0
2573,8,57,Start Station,33.731529,-84.511554,End Station,33.740723,-84.510341,845,0,0
2575,8,52,Start Station,33.73301,-84.510342,End Station,33.752357,-84.382364,471,979,1621
2576,7,13,Start Station,33.723882,-84.511198,End Station,33.7368,-84.379513,606,897,2139
2577,6,50,Start Station,33.626465,-84.475019,End Station,33.758257,-84.503583,3524,1777,2631
2578,7,16,Start Station,33.723799,-84.510232,End Station,33.760659,-84.469502,472,242,1129
2579,7,37,Start Station,33.7665,-84.500002,End Station,33.760659,-84.469502,474,242,536
2580,7,4,Start Station,33.754637,-84.493009,End Station,33.762147,-84.385935,535,1692,1150
2582,6,46,Start Station,33.71981,-84.4746,End Station,33.760659,-84.469502,151,1667,1068
2583,8,52,Start Station,33.766449,-84.500164,End Station,33.850701,-84.362052,518,2348,4449
2588,6,11,Start Station,33.723065,-84.500542,End Station,33.760492,-84.505091,414,1785,954
2589,8,14,Start Station,33.766614,-84.500007,End Station,33.711233,-84.407872,1082,1673,2686
2590,8,35,Start Station,33.764004,-84.50148,End Station,33.753164,-84.391278,794,541,1026
2591,6,3,Start Station,33.775237,-84.500093,End Station,33.74922,-84.550536,849,950,1964
2592,6,24,Start Station,33.731652,-84.512177,End Station,33.849047,-84.364884,639,1415,3591
2593,6,32,Start Station,33.739021,-84.510159,End Station,33.773653,-84.37092,390,1011,3589
2594,7,2,Start Station,33.752802,-84.503999,End Station,33.762177,-84.387461,440,1726,3051
2595,6,20,Start Station,33.750686,-84.423336,End Station,33.758254,-84.503587,481,782,1311
2596,8,6,Start Station,33.662569,-84.528515,End Station,33.767513,-84.500183,2808,1384,2311
2597,8,3,Start Station,33.740654,-84.519474,End Station,33.750771,-84.417537,488,481,2574
2598,8,37,Start Station,33.772284,-84.451159,End Station,33.768679,-84.498756,523,2216,1215
2600,8,20,Start Station,33.739869,-84.426001,End Station,33.740723,-84.510341,363,1867,1360
2601,8,27,Start Station,33.737131,-84.414985,End Station,33.740723,-84.510341,323,967,1530
2602,6,24,Start Station,33.765918,-84.533243,End Station,33.731529,-84.511554,585,822,1537
2605,8,48,Start Station,33.766992,-84.501051,End Station,33.723747,-84.510344,49,1477,1413
2619,7,31,Start Station,33.75655,-84.38823,End Station,33.764004,-84.50148,1052,937,1184
2621,7,18,Start Station,33.73301,-84.510342,End Station,33.92088,-84.338971,438,1911,3719
2622,6,15,Start Station,33.732843,-84.528086,End Station,33.760659,-84.469502,201,2169,1754
2625,8,11,Start Station,33.740896,-84.506845,End Station,33.789624,-84.384616,423,2032,4309
2645,7,17,Start Station,33.723882,-84.511198,End Station,33.756206,-84.390081,526,580,1819
2654,8,20,Start Station,33.759893,-84.500772,End Station,33.760659,-84.469502,863,242,376
2657,8,41,Start Station,33.706861,-84.418206,End Station,33.756497,-84.496111,79,2342,3250
2659,8,14,Start Station,33.745874,-84.508484,End Station,33.751877,-84.467467,102,242,799
2681,8,34,Start Station,33.743441,-84.196158,End Station,33.77208,-84.249312,445,1312,842
2683,8,39,Start Station,33.745874,-84.508484,End Station,33.752247,-84.490668,200,652,465
2691,8,32,Start Station,33.750877,-84.475926,End Station,33.753747,-84.473817,466,0,0
2692,7,48,Start Station,33.752357,-84.382364,End Station,33.799382,-84.470145,412,864,1270
2694,8,59,Start Station,33.705437,-84.454005,End Station,33.849047,-84.364884,427,1233,2066
2716,8,58,Start Station,33.704253,-84.464273,End Station,33.733847,-84.512899,299,1023,1601
2718,7,49,Start Station,33.74755,-84.461706,End Station,33.733847,-84.512899,604,1501,1182
2719,7,29,Start Station,33.704253,-84.464273,End Station,33.733847,-84.512899,299,963,1458
2720,8,55,Start Station,33.762849,-84.406974,End Station,33.733847,-84.512899,412,1027,3338
2721,7,14,Start Station,33.670781,-84.479031,End Station,33.733847,-84.512899,2427,1805,1155
2729,8,17,Start Station,33.768688,-84.240453,End Station,33.733847,-84.512899,1432,659,2846
2732,8,11,Start Station,33.750336,-84.494141,End Station,33.711233,-84.407872,634,1518,2295
2736,7,59,Start Station,33.716234,-84.513377,End Station,33.870674,-84.333162,1403,842,3106
2737,8,56,Start Station,33.755039,-84.39023,End Station,33.749804,-84.496042,908,828,1756
2738,7,28,Start Station,33.721421,-84.495934,End Station,33.723094,-84.501934,446,0,0
2739,6,38,Start Station,33.738241,-84.501989,End Station,33.748717,-84.494978,623,242,296
2740,8,29,Start Station,33.74109,-84.420575,End Station,33.748717,-84.494978,312,3540,2073
2743,8,59,Start Station,33.669872,-84.49454,End Station,33.72117,-84.507515,833,1334,1079
2744,8,57,Start Station,33.707702,-84.502921,End Station,33.761474,-84.385947,910,1293,2212
2745,8,7,Start Station,33.641547,-84.444038,End Station,33.72179,-84.509047,1180,513,2030
2748,6,44,Start Station,33.711565,-84.443696,End Station,33.761575,-84.441613,527,1754,1677
2752,7,8,Start Station,33.749865,-84.495813,End Station,33.698257,-84.489437,210,2247,991
2753,7,7,Start Station,33.735347,-84.414183,End Station,33.749804,-84.496042,194,1740,2243
2804,7,35,Start Station,33.740942,-84.257507,End Station,33.923283,-84.304819,1638,1910,3820
2806,8,23,Start Station,33.848305,-84.251564,End Station,33.750937,-84.264784,205,2373,2240
2807,8,44,Start Station,33.741735,-84.245033,End Station,33.750937,-84.264784,917,242,272
2828,7,15,Start Station,33.793661,-84.21662,End Station,33.786696,-84.233843,890,242,323
2861,7,8,Start Station,33.792099,-84.175253,End Station,33.752357,-84.382364,496,1380,2733
2862,8,3,Start Station,33.782633,-84.1595,End Station,33.795757,-84.236407,1035,242,1152
2893,7,7,Start Station,33.78395,-84.23577,End Station,33.786356,-84.203588,217,242,394
2927,7,33,Start Station,33.789792,-84.181161,End Station,33.870674,-84.333162,1640,1941,3726
2933,7,36,Start Station,33.793844,-84.210003,End Station,33.907829,-84.354867,2418,2002,3197
2934,7,31,Start Station,33.790879,-84.167258,End Station,33.77553,-84.30058,986,1380,1974
2958,7,24,Start Station,33.689256,-84.414432,End Station,33.752285,-84.389795,522,801,1145
2963,8,43,Start Station,33.650786,-84.472983,End Station,33.722198,-84.418018,15,1654,2584
2966,7,53,Start Station,33.694658,-84.414118,End Station,33.754206,-84.389433,349,801,1060
2969,6,13,Start Station,33.702575,-84.413423,End Station,33.733847,-84.512899,853,1563,1679
2970,7,30,Start Station,33.705828,-84.415712,End Station,33.716316,-84.355043,549,1499,2651
2972,8,16,Start Station,33.700235,-84.418368,End Station,33.858336,-84.381175,288,1245,2297
3007,8,5,Start Station,33.776769,-84.243761,End Station,33.795862,-84.229796,332,242,373
3018,7,6,Start Station,33.766782,-84.282161,End Station,33.794904,-84.236409,513,579,1353
3025,6,45,Start Station,33.945969,-84.316692,End Station,33.793845,-84.276458,1444,2038,4981
3029,8,12,Start Station,33.728744,-84.362098,End Station,33.78702,-84.27924,625,1753,2749
3031,8,24,Start Station,33.752357,-84.382364,End Station,33.799592,-84.237679,488,2002,2684
3032,7,56,Start Station,33.766923,-84.500105,End Station,33.848321,-84.249135,583,2553,5074
3042,7,11,Start Station,33.665925,-84.474074,End Station,33.852833,-84.249111,1191,1678,4196
3047,8,5,Start Station,33.835105,-84.294936,End Station,33.94346,-84.303222,1530,1519,2054
3074,8,34,Start Station,33.789816,-84.25269,End Station,33.848865,-84.25673,156,242,1689
3079,8,18,Start Station,33.757448,-84.262282,End Station,33.848865,-84.25673,303,2512,2297
3088,6,32,Start Station,33.763244,-84.318164,End Station,33.852833,-84.249111,915,1071,3562
3089,6,46,Start Station,33.763244,-84.318164,End Station,33.852833,-84.249111,915,1431,3389
3098,7,1,Start Station,33.651705,-84.476397,End Station,33.759806,-84.371994,1779,1030,2067
3102,7,54,Start Station,33.755929,-84.165436,End Station,33.722529,-84.368554,541,1212,4549
3104,8,22,Start Station,33.826154,-84.329755,End Station,33.754269,-84.389545,581,242,2236
3109,6,55,Start Station,33.671104,-84.449359,End Station,33.827997,-84.341091,1264,1192,2858
3112,7,17,Start Station,33.763929,-84.374565,End Station,33.805593,-84.335507,232,242,1287
3129,6,48,Start Station,33.826131,-84.330093,End Station,33.75449,-84.380713,496,241,2102
3136,8,40,Start Station,33.763954,-84.371955,End Station,33.799252,-84.48124,247,2615,2157
3137,7,6,Start Station,33.855574,-84.293289,End Station,33.764351,-84.384122,290,2762,4551
3138,7,30,Start Station,33.774308,-84.25304,End Station,33.763213,-84.373924,1160,774,1604
3140,7,18,Start Station,33.741172,-84.394448,End Station,33.829819,-84.336315,None,None,None
3142,8,58,Start Station,33.782875,-84.352862,End Station,33.753913,-84.38888,422,659,927
3146,7,6,Start Station,33.801595,-84.477511,End Station,33.764068,-84.374571,528,2163,1879
3147,6,7,Start Station,33.763943,-84.375099,End Station,33.847868,-84.367419,240,506,1106
3153,8,16,Start Station,33.752357,-84.382364,End Station,33.763752,-84.328415,1615,242,600
3166,8,36,Start Station,33.795243,-84.276995,End Station,33.783291,-84.305365,548,1613,796
3170,6,42,Start Station,33.795305,-84.276785,End Station,33.761279,-84.38221,773,1534,1755
3177,8,55,Start Station,33.781542,-84.427085,End Station,33.768372,-84.304649,1750,662,1080
3186,7,12,Start Station,33.844584,-84.25676,End Station,33.746978,-84.397001,451,721,3166
3188,7,13,Start Station,33.738092,-84.288936,End Station,33.852833,-84.249111,449,2220,4892
3189,7,9,Start Station,33.85448,-84.315748,End Station,33.763954,-84.371955,452,987,2107
3190,7,25,Start Station,33.841221,-84.35817,End Station,33.77738,-84.35262,353,1105,1833
3192,7,20,Start Station,33.801595,-84.477511,End Station,33.764068,-84.374571,528,2163,1879
3197,7,45,Start Station,33.836978,-84.368076,End Station,33.745417,-84.408907,1083,541,1368
3198,8,4,Start Station,33.763965,-84.447281,End Station,33.747504,-84.412891,417,1386,1118
3202,6,16,Start Station,33.728544,-84.38062,End Station,33.747504,-84.412891,None,None,None
3209,8,15,Start Station,33.857526,-84.347975,End Station,33.752217,-84.412879,509,1826,1928
3215,8,31,Start Station,33.925359,-84.352321,End Station,33.748239,-84.402759,1060,1886,1769
3218,7,37,Start Station,33.729745,-84.460924,End Station,33.748984,-84.421792,331,242,1487
3220,7,23,Start Station,33.617385,-84.431692,End Station,33.747504,-84.412891,4213,525,1344
3221,7,20,Start Station,33.788687,-84.376878,End Station,33.747513,-84.42035,480,1824,1262
3222,7,3,Start Station,33.747409,-84.430849,End Station,33.918155,-84.34536,564,860,2268
3223,7,45,Start Station,33.761251,-84.314702,End Station,33.747504,-84.412891,1713,498,1044
3224,8,37,Start Station,33.616354,-84.472777,End Station,33.749347,-84.412795,829,1809,1830
3229,7,1,Start Station,33.749865,-84.495813,End Station,33.760952,-84.412558,1912,715,759
3231,8,29,Start Station,33.749353,-84.426351,End Station,33.786589,-84.385241,269,513,2067
3237,6,34,Start Station,33.751092,-84.316642,End Station,33.7755,-84.297722,733,600,1414
3251,8,55,Start Station,33.802719,-84.393036,End Station,33.756101,-84.305656,234,2619,5697
3252,6,5,Start Station,33.708972,-84.398619,End Station,33.753479,-84.337014,1659,1737,2190
3257,7,15,Start Station,33.748478,-84.438364,End Station,33.752845,-84.393325,230,242,989
3259,7,51,Start Station,33.722092,-84.393365,End Station,33.749582,-84.436694,95,495,1814
3276,6,31,Start Station,33.764068,-84.374571,End Station,33.824258,-84.41191,650,1223,1884
3293,7,30,Start Station,33.764767,-84.403942,End Station,33.746277,-84.237384,1455,1381,1793
3302,8,19,Start Station,33.75657,-84.391041,End Station,33.768103,-84.402318,312,1721,776
3304,8,18,Start Station,33.733027,-84.426767,End Station,33.837448,-84.315109,442,1797,2725
3305,7,42,Start Station,33.76985,-84.412663,End Station,33.801544,-84.309755,1720,999,2308
3306,8,8,Start Station,33.768009,-84.415424,End Station,33.718382,-84.418593,386,1256,1419
3307,7,30,Start Station,33.77056,-84.420367,End Station,33.760885,-84.4112,931,242,216
3308,7,28,Start Station,33.746372,-84.406581,End Station,33.753526,-84.391895,325,242,435
3334,8,24,Start Station,33.768213,-84.412596,End Station,33.746596,-84.33176,107,2331,2164
3335,8,46,Start Station,33.743161,-84.408355,End Station,33.704247,-84.415853,1384,242,645
3343,6,23,Start Station,33.735838,-84.414097,End Station,33.768182,-84.403235,549,579,890
3344,8,18,Start Station,33.651357,-84.474657,End Station,33.743161,-84.408355,1767,798,887
3345,7,48,Start Station,33.781548,-84.453356,End Station,33.743161,-84.408355,1760,667,1387
3346,8,8,Start Station,33.719998,-84.388057,End Station,33.743161,-84.408355,993,242,726
3350,6,34,Start Station,33.748888,-84.404609,End Station,33.780594,-84.425015,570,1653,800
3355,7,34,Start Station,33.641547,-84.444038,End Station,33.767285,-84.413674,736,1179,1860
3357,8,56,Start Station,33.746689,-84.408118,End Station,33.775662,-84.425944,553,1515,874
3359,8,23,Start Station,33.775983,-84.442997,End Station,33.740578,-84.41562,975,590,953
3361,7,8,Start Station,33.744795,-84.404917,End Station,33.738773,-84.428985,549,770,1779
3363,7,9,Start Station,33.770245,-84.411103,End Station,33.77047,-84.287523,1033,1648,1795
3364,7,46,Start Station,33.770555,-84.414453,End Station,33.772305,-84.500064,229,2222,1943
3369,8,8,Start Station,33.768215,-84.40878,End Station,33.711233,-84.407872,329,1356,1685
3373,8,13,Start Station,33.75472,-84.417554,End Station,33.773163,-84.418444,292,537,413
3377,7,22,Start Station,33.740578,-84.41562,End Station,33.773864,-84.461149,574,1750,1268
3378,8,43,Start Station,33.771566,-84.410632,End Station,33.750618,-84.387914,643,778,836
3380,7,36,Start Station,33.771421,-84.414541,End Station,33.789434,-84.325547,384,999,2602
3381,8,15,Start Station,33.767432,-84.506978,End Station,33.743161,-84.408355,1655,973,1510
3382,6,59,Start Station,33.769868,-84.420373,End Station,33.849408,-84.315401,1035,1574,3089
3385,8,46,Start Station,33.768145,-84.40918,End Station,33.743321,-84.41767,353,1531,1288
3390,8,46,Start Station,33.743093,-84.409993,End Station,33.771349,-84.395546,745,579,670
3394,8,20,Start Station,33.729726,-84.426784,End Station,33.838366,-84.407909,833,1771,2653
3571,8,20,Start Station,33.729944,-84.330078,End Station,33.793526,-84.414229,104,1410,2807
3580,6,16,Start Station,33.755052,-84.39085,End Station,33.774044,-84.406963,171,242,1004
3584,8,45,Start Station,33.756174,-84.299063,End Station,33.790705,-84.42689,357,3352,2779
3597,7,1,Start Station,33.815732,-84.453218,End Station,33.759199,-84.410023,1240,719,1624
3598,6,3,Start Station,33.699133,-84.402653,End Station,33.816817,-84.446671,581,1093,3120
3599,7,39,Start Station,33.780621,-84.41069,End Station,33.752048,-84.468117,519,731,1793
3600,7,10,Start Station,33.775909,-84.40704,End Station,33.76409,-84.389922,260,242,717
3601,8,13,Start Station,33.820885,-84.447454,End Station,33.870674,-84.333162,113,1536,4318
3602,7,32,Start Station,33.780011,-84.410312,End Station,33.665964,-84.4661,234,1378,1944
3625,6,28,Start Station,33.824686,-84.332327,End Station,33.778495,-84.409538,181,526,3921
3626,7,24,Start Station,33.821349,-84.447047,End Station,33.656766,-84.448786,1546,726,3180
3627,6,37,Start Station,33.647292,-84.475218,End Station,33.780011,-84.410312,1237,1246,2309
3628,7,14,Start Station,33.695956,-84.414091,End Station,33.772797,-84.40254,389,1369,1972
3630,8,57,Start Station,33.673894,-84.449047,End Station,33.789585,-84.420621,318,1573,2439
3631,6,39,Start Station,33.759802,-84.178429,End Station,33.774168,-84.405673,293,1282,3079
3636,7,39,Start Station,33.67708,-84.448356,End Station,33.765511,-84.396206,361,1517,1438
3650,7,57,Start Station,33.821587,-84.450283,End Station,33.751029,-84.39334,281,242,2520
3656,8,28,Start Station,33.744493,-84.219531,End Station,33.753526,-84.391895,33,542,2933
3660,7,15,Start Station,33.839607,-84.320668,End Station,33.774812,-84.198778,1942,1895,3010
3662,8,40,Start Station,33.754227,-84.193532,End Station,33.791331,-84.195048,364,647,806
3690,8,59,Start Station,33.773452,-84.190706,End Station,33.777831,-84.293618,459,2668,1279
3713,8,8,Start Station,33.741777,-84.263193,End Station,33.7552,-84.391005,581,2228,2218
3718,8,50,Start Station,33.789021,-84.228796,End Station,33.738717,-84.287976,580,1400,3000
3738,8,21,Start Station,33.775538,-84.368495,End Station,33.760028,-84.387495,221,720,688
3743,8,29,Start Station,33.741285,-84.253488,End Station,33.759779,-84.176531,116,1733,1438
3751,6,28,Start Station,33.739415,-84.27655,End Station,33.761575,-84.441613,564,1527,2279
3755,7,32,Start Station,33.774119,-84.525485,End Station,33.768522,-84.385097,2000,976,1440
