Passenger ID,start hour,start minute,Start Station,Start Lat ,Start Lng,End Station,End Lat ,End Lng,Walking Time,Waiting Time,Riding Time
1793,7,59,Start Station,33.749677,-84.438255,End Station,33.755733,-84.340795,410,3595,2785
1798,8,1,Start Station,33.746654,-84.36309,End Station,33.753153,-84.391262,264,602,669
1808,7,14,Start Station,33.771195,-84.380469,End Station,33.786333,-84.395326,1128,539,276
1815,7,45,Start Station,33.740758,-84.398305,End Station,33.771349,-84.395546,574,1071,888
1816,7,33,Start Station,33.765133,-84.391871,End Station,33.792475,-84.397448,589,1142,1315
1830,7,47,Start Station,33.764572,-84.457645,End Station,33.765133,-84.391871,75,547,1623
1889,8,3,Start Station,33.705694,-84.443763,End Station,33.755545,-84.382234,532,1018,1040
1908,8,47,Start Station,33.644103,-84.49288,End Station,33.711562,-84.443721,1143,1532,1281
1970,8,43,Start Station,33.7537,-84.495612,End Station,33.708397,-84.443763,531,2637,2599
2021,8,52,Start Station,33.800469,-84.415931,End Station,33.843691,-84.371392,58,936,2121
2057,7,30,Start Station,33.755467,-84.223391,End Station,33.753782,-84.473987,1158,1335,2201
2063,8,49,Start Station,33.758678,-84.22242,End Station,33.774308,-84.25304,1087,242,756
2096,6,28,Start Station,33.749347,-84.412795,End Station,33.83698,-84.368131,358,1220,1578
2100,7,40,Start Station,33.770583,-84.283822,End Station,33.911731,-84.352987,636,854,3634
2107,7,55,Start Station,33.756646,-84.342099,End Station,33.850335,-84.378421,553,1782,2646
2115,7,57,Start Station,33.758098,-84.416372,End Station,33.933505,-84.354034,1375,505,1680
2121,8,16,Start Station,33.761827,-84.196652,End Station,33.922223,-84.338776,1170,1697,3300
2124,8,19,Start Station,33.728544,-84.38062,End Station,33.849047,-84.364884,517,1103,2193
2240,7,26,Start Station,33.821375,-84.387914,End Station,33.850297,-84.362392,27,241,867
2242,7,15,Start Station,33.799024,-84.393987,End Station,33.786589,-84.385241,290,242,663
2476,8,23,Start Station,33.831227,-84.38554,End Station,33.841221,-84.35817,541,242,723
2483,8,12,Start Station,33.764757,-84.413769,End Station,33.780529,-84.387507,358,903,862
2487,8,27,Start Station,33.817118,-84.392638,End Station,33.849047,-84.364884,231,827,1329
2488,7,33,Start Station,33.813417,-84.392237,End Station,33.843137,-84.372553,131,242,789
2568,8,24,Start Station,33.769771,-84.252395,End Station,33.77208,-84.249312,408,0,0
2580,7,48,Start Station,33.754637,-84.493009,End Station,33.762147,-84.385935,535,1285,1255
2582,6,49,Start Station,33.71981,-84.4746,End Station,33.760659,-84.469502,151,1667,1068
2590,8,11,Start Station,33.764004,-84.50148,End Station,33.753164,-84.391278,794,541,1026
2594,7,6,Start Station,33.752802,-84.503999,End Station,33.762177,-84.387461,440,1916,2915
2595,6,39,Start Station,33.750686,-84.423336,End Station,33.758254,-84.503587,187,973,1474
2619,7,50,Start Station,33.75655,-84.38823,End Station,33.764004,-84.50148,1222,660,963
2654,8,59,Start Station,33.759893,-84.500772,End Station,33.760659,-84.469502,469,1082,760
2657,8,56,Start Station,33.706861,-84.418206,End Station,33.756497,-84.496111,1168,1669,2259
2659,8,43,Start Station,33.745874,-84.508484,End Station,33.751877,-84.467467,102,242,799
2683,8,44,Start Station,33.745874,-84.508484,End Station,33.752247,-84.490668,200,652,465
2691,8,14,Start Station,33.750877,-84.475926,End Station,33.753747,-84.473817,466,0,0
2694,8,16,Start Station,33.705437,-84.454005,End Station,33.849047,-84.364884,467,800,2042
2732,8,32,Start Station,33.750336,-84.494141,End Station,33.711233,-84.407872,603,1818,2158
2737,8,37,Start Station,33.755039,-84.39023,End Station,33.749804,-84.496042,901,660,1154
2740,8,36,Start Station,33.74109,-84.420575,End Station,33.748717,-84.494978,312,3540,2073
2748,6,29,Start Station,33.711565,-84.443696,End Station,33.761575,-84.441613,527,1754,1677
2753,7,9,Start Station,33.735347,-84.414183,End Station,33.749804,-84.496042,194,1740,2243
2963,8,43,Start Station,33.650786,-84.472983,End Station,33.722198,-84.418018,15,1654,2584
3098,7,27,Start Station,33.651705,-84.476397,End Station,33.759806,-84.371994,1791,1239,2016
3104,8,41,Start Station,33.826154,-84.329755,End Station,33.754269,-84.389545,581,242,2236
3129,6,52,Start Station,33.826131,-84.330093,End Station,33.75449,-84.380713,496,241,2102
3137,7,46,Start Station,33.855574,-84.293289,End Station,33.764351,-84.384122,290,2762,4551
3138,7,39,Start Station,33.774308,-84.25304,End Station,33.763213,-84.373924,1160,774,1604
3140,7,43,Start Station,33.741172,-84.394448,End Station,33.829819,-84.336315,None,None,None
3142,8,38,Start Station,33.782875,-84.352862,End Station,33.753913,-84.38888,550,242,1309
3147,6,59,Start Station,33.763943,-84.375099,End Station,33.847868,-84.367419,227,780,1440
3153,8,55,Start Station,33.752357,-84.382364,End Station,33.763752,-84.328415,1615,242,600
3177,8,35,Start Station,33.781542,-84.427085,End Station,33.768372,-84.304649,1014,1018,1244
3189,7,52,Start Station,33.85448,-84.315748,End Station,33.763954,-84.371955,197,1380,2515
3190,7,37,Start Station,33.841221,-84.35817,End Station,33.77738,-84.35262,48,604,2345
3197,7,14,Start Station,33.836978,-84.368076,End Station,33.745417,-84.408907,1083,541,1368
3198,8,5,Start Station,33.763965,-84.447281,End Station,33.747504,-84.412891,417,1386,1118
3202,6,16,Start Station,33.728544,-84.38062,End Station,33.747504,-84.412891,None,None,None
3209,8,10,Start Station,33.857526,-84.347975,End Station,33.752217,-84.412879,1217,927,1650
3215,8,24,Start Station,33.925359,-84.352321,End Station,33.748239,-84.402759,1184,780,1832
3221,7,37,Start Station,33.788687,-84.376878,End Station,33.747513,-84.42035,1255,927,1038
3222,7,52,Start Station,33.747409,-84.430849,End Station,33.918155,-84.34536,564,860,2268
3223,7,31,Start Station,33.761251,-84.314702,End Station,33.747504,-84.412891,1713,498,1044
3229,7,29,Start Station,33.749865,-84.495813,End Station,33.760952,-84.412558,1498,1019,869
3231,8,54,Start Station,33.749353,-84.426351,End Station,33.786589,-84.385241,269,513,2067
3237,6,56,Start Station,33.751092,-84.316642,End Station,33.7755,-84.297722,798,683,893
3251,8,2,Start Station,33.802719,-84.393036,End Station,33.756101,-84.305656,960,1599,3162
3252,6,37,Start Station,33.708972,-84.398619,End Station,33.753479,-84.337014,1269,1225,2831
3257,7,52,Start Station,33.748478,-84.438364,End Station,33.752845,-84.393325,230,242,989
3259,7,15,Start Station,33.722092,-84.393365,End Station,33.749582,-84.436694,294,642,1381
3276,6,59,Start Station,33.764068,-84.374571,End Station,33.824258,-84.41191,1408,899,1527
3302,8,1,Start Station,33.75657,-84.391041,End Station,33.768103,-84.402318,653,242,293
3304,8,12,Start Station,33.733027,-84.426767,End Station,33.837448,-84.315109,442,1797,2725
3306,8,17,Start Station,33.768009,-84.415424,End Station,33.718382,-84.418593,386,1556,1419
3307,7,42,Start Station,33.77056,-84.420367,End Station,33.760885,-84.4112,999,242,125
3308,7,24,Start Station,33.746372,-84.406581,End Station,33.753526,-84.391895,400,242,330
3334,8,11,Start Station,33.768213,-84.412596,End Station,33.746596,-84.33176,207,1811,1925
3335,8,49,Start Station,33.743161,-84.408355,End Station,33.704247,-84.415853,1367,486,420
3343,6,13,Start Station,33.735838,-84.414097,End Station,33.768182,-84.403235,549,1059,890
3344,8,35,Start Station,33.651357,-84.474657,End Station,33.743161,-84.408355,1767,798,887
3345,7,22,Start Station,33.781548,-84.453356,End Station,33.743161,-84.408355,1436,513,1409
3346,8,21,Start Station,33.719998,-84.388057,End Station,33.743161,-84.408355,790,519,1241
3350,6,48,Start Station,33.748888,-84.404609,End Station,33.780594,-84.425015,570,1653,800
3355,7,54,Start Station,33.641547,-84.444038,End Station,33.767285,-84.413674,1066,715,1588
3357,8,59,Start Station,33.746689,-84.408118,End Station,33.775662,-84.425944,553,1515,874
3359,8,48,Start Station,33.775983,-84.442997,End Station,33.740578,-84.41562,975,590,953
3361,7,48,Start Station,33.744795,-84.404917,End Station,33.738773,-84.428985,549,1938,1283
3363,7,33,Start Station,33.770245,-84.411103,End Station,33.77047,-84.287523,926,1198,1887
3369,8,58,Start Station,33.768215,-84.40878,End Station,33.711233,-84.407872,298,1356,1548
3373,8,4,Start Station,33.75472,-84.417554,End Station,33.773163,-84.418444,880,242,240
3377,7,58,Start Station,33.740578,-84.41562,End Station,33.773864,-84.461149,542,791,1272
3378,8,41,Start Station,33.771566,-84.410632,End Station,33.750618,-84.387914,643,778,836
3382,6,19,Start Station,33.769868,-84.420373,End Station,33.849408,-84.315401,1239,1059,2542
3385,8,41,Start Station,33.768145,-84.40918,End Station,33.743321,-84.41767,353,1531,1288
3390,8,42,Start Station,33.743093,-84.409993,End Station,33.771349,-84.395546,745,1059,670
3580,6,59,Start Station,33.755052,-84.39085,End Station,33.774044,-84.406963,171,242,1004
3584,8,42,Start Station,33.756174,-84.299063,End Station,33.790705,-84.42689,357,3352,2779
3599,7,0,Start Station,33.780621,-84.41069,End Station,33.752048,-84.468117,119,563,2884
3600,7,33,Start Station,33.775909,-84.40704,End Station,33.76409,-84.389922,260,242,717
3625,6,26,Start Station,33.824686,-84.332327,End Station,33.778495,-84.409538,181,526,3921
3627,6,21,Start Station,33.647292,-84.475218,End Station,33.780011,-84.410312,1248,1455,1868
3660,7,47,Start Station,33.839607,-84.320668,End Station,33.774812,-84.198778,1367,1288,2767
3690,8,16,Start Station,33.773452,-84.190706,End Station,33.777831,-84.293618,459,2668,1341
3738,8,6,Start Station,33.775538,-84.368495,End Station,33.760028,-84.387495,393,884,480
3762,7,16,Start Station,33.813584,-84.389162,End Station,33.793478,-84.387837,533,242,560
3769,7,16,Start Station,33.75062,-84.384355,End Station,33.781694,-84.384004,329,242,933
3781,8,23,Start Station,33.849023,-84.365739,End Station,33.837155,-84.383211,175,242,398
3782,7,44,Start Station,33.942121,-84.37336,End Station,33.802719,-84.393036,101,1261,2859
3784,6,47,Start Station,33.801993,-84.397709,End Station,33.754206,-84.389433,465,242,2200
3785,6,21,Start Station,33.821508,-84.385561,End Station,33.756243,-84.388483,411,242,2203
3787,8,6,Start Station,33.752366,-84.392007,End Station,33.802719,-84.393036,112,242,2109
3795,8,16,Start Station,33.836658,-84.384918,End Station,33.908522,-84.351753,439,2836,874
3802,7,59,Start Station,33.798834,-84.387624,End Station,33.847868,-84.367419,356,242,1418
3803,7,53,Start Station,33.797746,-84.389854,End Station,33.847868,-84.367419,117,242,1385
3835,8,0,Start Station,33.781828,-84.456448,End Station,33.737095,-84.402623,477,1274,1355
4001,6,31,Start Station,33.730388,-84.438004,End Station,33.755731,-84.470813,285,725,1866
4002,6,50,Start Station,33.751902,-84.467231,End Station,33.739093,-84.433734,502,568,623
4004,6,48,Start Station,33.756595,-84.498422,End Station,33.760388,-84.387653,490,1906,1114
4009,7,42,Start Station,33.755477,-84.487514,End Station,33.711233,-84.407872,543,1518,2375
4010,7,26,Start Station,33.726143,-84.43755,End Station,33.711233,-84.407872,540,719,1295
4016,8,16,Start Station,33.753606,-84.49297,End Station,33.749333,-84.387276,450,1571,1036
4065,7,21,Start Station,33.734564,-84.418404,End Station,33.837448,-84.315109,574,2398,2475
4198,7,57,Start Station,33.754616,-84.405473,End Station,33.760659,-84.469502,373,1164,510
4199,7,42,Start Station,33.754616,-84.405473,End Station,33.760659,-84.469502,373,864,510
4202,8,58,Start Station,33.751879,-84.467469,End Station,33.752357,-84.382364,531,242,600
4312,7,32,Start Station,33.773736,-84.361283,End Station,33.77527,-84.304266,116,242,920
4323,6,30,Start Station,33.756166,-84.237831,End Station,33.773502,-84.36807,247,618,3413
4328,6,6,Start Station,33.735906,-84.414195,End Station,33.77221,-84.327518,408,582,1735
4337,7,41,Start Station,33.731835,-84.389037,End Station,33.772501,-84.381782,None,None,None
4472,8,15,Start Station,33.747152,-84.389152,End Station,33.773884,-84.358076,178,824,1669
4473,8,45,Start Station,33.769058,-84.380363,End Station,33.773734,-84.361996,425,242,560
4476,8,31,Start Station,33.769385,-84.246269,End Station,33.774307,-84.330735,757,1056,969
4500,6,20,Start Station,33.773899,-84.353181,End Station,33.775538,-84.424852,127,1139,1864
4501,8,42,Start Station,33.775643,-84.290957,End Station,33.776571,-84.384573,556,843,2287
4502,8,32,Start Station,33.734088,-84.401744,End Station,33.769832,-84.367976,464,1734,1399
4507,7,8,Start Station,33.754523,-84.383707,End Station,33.77467,-84.346026,284,678,1183
4519,7,53,Start Station,33.769078,-84.236661,End Station,33.758169,-84.396562,350,1380,1589
4526,7,36,Start Station,33.792531,-84.407773,End Station,33.760408,-84.243276,1928,2019,2146
4557,7,55,Start Station,33.763699,-84.397127,End Station,33.759405,-84.239653,359,2170,1824
4598,8,43,Start Station,33.721174,-84.438683,End Station,33.760408,-84.243276,1803,1343,2861
4611,7,27,Start Station,33.707937,-84.399352,End Station,33.761922,-84.248197,925,1974,3491
4628,8,56,Start Station,33.778786,-84.349666,End Station,33.764877,-84.251299,597,2157,3381
4638,8,52,Start Station,33.850082,-84.315559,End Station,33.833622,-84.340191,116,1014,871
4735,7,4,Start Station,33.758449,-84.225802,End Station,33.782549,-84.22965,1489,242,186
4794,8,13,Start Station,33.775961,-84.255986,End Station,33.782549,-84.22965,1351,242,369
4795,8,2,Start Station,33.756952,-84.411473,End Station,33.782549,-84.22965,1312,781,1728
4797,8,25,Start Station,33.773016,-84.30272,End Station,33.776769,-84.243761,572,1081,589
4864,8,23,Start Station,33.650786,-84.472983,End Station,33.722198,-84.418018,15,2854,2584
5111,7,20,Start Station,33.752362,-84.404404,End Station,33.746631,-84.353496,469,1168,1385
5168,7,34,Start Station,33.651705,-84.476397,End Station,33.759806,-84.371994,1779,1330,2067
5174,8,46,Start Station,33.826154,-84.329755,End Station,33.754269,-84.389545,581,242,2236
5207,7,5,Start Station,33.773678,-84.384774,End Station,33.802719,-84.393036,62,242,1267
5213,8,6,Start Station,33.844419,-84.364954,End Station,33.811792,-84.395153,557,242,990
5224,8,32,Start Station,33.771246,-84.460004,End Station,33.799515,-84.387832,1468,1239,1681
5226,7,33,Start Station,33.798834,-84.387624,End Station,33.757577,-84.393315,467,926,1678
5237,8,14,Start Station,33.833133,-84.383656,End Station,33.84905,-84.365002,96,242,543
5238,6,21,Start Station,33.802559,-84.393,End Station,33.752285,-84.389795,139,242,2200
5262,7,47,Start Station,33.71581,-84.414076,End Station,33.776769,-84.243761,1867,1401,1789
5304,7,37,Start Station,33.785822,-84.2914,End Station,33.782549,-84.22965,766,1020,1049
5316,7,39,Start Station,33.926679,-84.31026,End Station,33.898844,-84.305278,303,242,549
5338,7,28,Start Station,33.781554,-84.24694,End Station,33.898844,-84.305278,2233,861,2892
5367,8,9,Start Station,33.936223,-84.349501,End Station,33.921231,-84.314473,4161,0,0
5375,8,0,Start Station,33.893031,-84.302365,End Station,33.920796,-84.310991,592,242,606
5393,7,43,Start Station,33.923181,-84.304825,End Station,33.714943,-84.418213,889,1247,2755
5398,8,42,Start Station,33.923972,-84.314786,End Station,33.922223,-84.338776,1173,775,2431
5402,7,37,Start Station,33.771347,-84.434873,End Station,33.898844,-84.305278,702,1527,2931
5415,8,15,Start Station,33.781828,-84.456448,End Station,33.736971,-84.401642,408,1574,1355
5417,8,46,Start Station,33.733688,-84.364894,End Station,33.743569,-84.403992,243,872,1486
5448,7,10,Start Station,33.752357,-84.382364,End Station,33.736434,-84.400766,588,242,754
5518,8,21,Start Station,33.769149,-84.256361,End Station,33.793532,-84.387837,830,1148,3089
5527,8,10,Start Station,33.757863,-84.314792,End Station,33.757941,-84.387535,1718,242,660
5540,7,0,Start Station,33.765878,-84.236263,End Station,33.77087,-84.385119,384,1333,2400
5552,8,52,Start Station,33.782013,-84.252763,End Station,33.771349,-84.395546,674,1155,2167
5565,7,21,Start Station,33.77208,-84.249312,End Station,33.758461,-84.349162,323,509,1116
5570,7,55,Start Station,33.761619,-84.241411,End Station,33.754269,-84.389545,348,1140,1667
5598,8,36,Start Station,33.78401,-84.236052,End Station,33.843652,-84.371339,277,1447,4822
5599,7,9,Start Station,33.768488,-84.251517,End Station,33.641547,-84.444038,1270,864,2501
5604,8,14,Start Station,33.77208,-84.249312,End Station,33.726584,-84.417619,1270,1191,2384
5616,8,52,Start Station,33.765296,-84.245614,End Station,33.774513,-84.294475,1197,242,420
5619,7,53,Start Station,33.759308,-84.24701,End Station,33.769737,-84.385231,404,1774,2468
5627,8,7,Start Station,33.780031,-84.2633,End Station,33.789624,-84.384616,506,505,3242
5643,7,35,Start Station,33.766696,-84.233837,End Station,33.752357,-84.382364,359,1254,1590
5698,8,30,Start Station,33.782045,-84.24919,End Station,33.756295,-84.386215,1010,540,1583
5775,6,1,Start Station,33.762303,-84.416931,End Station,33.849896,-84.372797,677,903,2008
5776,7,30,Start Station,33.747609,-84.349221,End Station,33.91926,-84.345038,202,1714,2638
5779,8,26,Start Station,33.760563,-84.338516,End Station,33.933333,-84.353988,1249,777,2802
5781,8,24,Start Station,33.761827,-84.196652,End Station,33.768602,-84.387426,450,1147,2700
5782,7,20,Start Station,33.772022,-84.249437,End Station,33.849075,-84.375474,603,1564,8899
5798,8,55,Start Station,33.731774,-84.389435,End Station,33.77471,-84.381552,895,804,880
5802,8,22,Start Station,33.762531,-84.335143,End Station,33.849594,-84.362921,704,820,2377
5944,8,2,Start Station,33.748869,-84.404474,End Station,33.818038,-84.388955,109,513,2891
5945,7,51,Start Station,33.763799,-84.223248,End Station,33.907336,-84.352757,1183,1698,2765
5950,7,53,Start Station,33.75857,-84.351683,End Station,33.772239,-84.384913,405,242,1066
5954,8,22,Start Station,33.75236,-84.38671,End Station,33.736042,-84.431701,596,2844,1675
5958,7,44,Start Station,33.730247,-84.373632,End Station,33.778451,-84.384395,596,711,1292
5974,8,50,Start Station,33.732095,-84.393569,End Station,33.728271,-84.412825,1224,590,392
6114,6,35,Start Station,33.763799,-84.223248,End Station,33.90485,-84.24631,2531,1969,2517
6123,6,16,Start Station,33.758552,-84.366727,End Station,33.936463,-84.353534,1185,757,1979
6132,7,29,Start Station,33.77261,-84.460521,End Station,33.771176,-84.461182,159,0,0
6138,7,24,Start Station,33.7572,-84.505515,End Station,33.907882,-84.354549,2068,1459,2292
6139,7,13,Start Station,33.761821,-84.359946,End Station,33.786595,-84.38314,400,1031,2653
6140,7,22,Start Station,33.756373,-84.312735,End Station,33.762171,-84.387625,1044,1246,1498
6151,8,43,Start Station,33.75447,-84.390058,End Station,33.91897,-84.359939,168,1141,1755
6152,8,6,Start Station,33.755607,-84.380342,End Station,33.641547,-84.444038,1480,242,1080
6153,8,14,Start Station,33.759247,-84.240946,End Station,33.771258,-84.388816,295,1633,2468
6155,8,44,Start Station,33.747507,-84.333214,End Station,33.913488,-84.340948,1064,1542,2975
6159,8,6,Start Station,33.749728,-84.354247,End Station,33.82359,-84.367186,803,904,1984
6160,8,54,Start Station,33.752019,-84.373449,End Station,33.918927,-84.351227,317,1181,2223
6247,6,12,Start Station,33.749624,-84.393439,End Station,33.850458,-84.362085,299,1143,1082
6250,7,54,Start Station,33.765386,-84.396135,End Station,33.78469,-84.408174,588,242,371
6257,8,21,Start Station,33.761822,-84.341833,End Station,33.792539,-84.38632,543,822,1550
6260,8,14,Start Station,33.722092,-84.393365,End Station,33.858725,-84.34082,535,1311,2063
6264,8,13,Start Station,33.781445,-84.320457,End Station,33.760891,-84.382153,1212,517,1357
6265,7,25,Start Station,33.75329,-84.385389,End Station,33.778616,-84.38438,131,242,782
6267,8,56,Start Station,33.757737,-84.343869,End Station,33.916401,-84.351006,710,1002,2436
6271,8,55,Start Station,33.761797,-84.196499,End Station,33.870674,-84.333162,1681,1217,2829
6397,8,50,Start Station,33.769149,-84.256361,End Station,33.793532,-84.387837,655,2234,3078
6406,8,59,Start Station,33.757863,-84.314792,End Station,33.757941,-84.387535,1718,242,660
6419,7,28,Start Station,33.765878,-84.236263,End Station,33.77087,-84.385119,454,2107,2471
6431,8,37,Start Station,33.782013,-84.252763,End Station,33.771349,-84.395546,674,855,2199
6444,7,51,Start Station,33.77208,-84.249312,End Station,33.758461,-84.349162,323,509,1116
6449,7,42,Start Station,33.761619,-84.241411,End Station,33.754269,-84.389545,348,1140,1667
6477,8,43,Start Station,33.78401,-84.236052,End Station,33.843652,-84.371339,277,1687,4802
6478,7,24,Start Station,33.768488,-84.251517,End Station,33.641547,-84.444038,1671,506,2400
6483,8,0,Start Station,33.77208,-84.249312,End Station,33.726584,-84.417619,1150,1191,2453
6495,8,3,Start Station,33.765296,-84.245614,End Station,33.774513,-84.294475,1197,242,420
6498,7,8,Start Station,33.759308,-84.24701,End Station,33.769737,-84.385231,485,1393,2400
6506,8,57,Start Station,33.780031,-84.2633,End Station,33.789624,-84.384616,506,925,3122
6509,7,32,Start Station,33.778202,-84.205124,End Station,33.755605,-84.387829,1087,1380,2389
6544,6,43,Start Station,33.791398,-84.33898,End Station,33.774452,-84.282869,348,748,1464
6551,7,42,Start Station,33.80148,-84.3928,End Station,33.77645,-84.280299,187,1997,3441
6638,6,19,Start Station,33.660234,-84.481071,End Station,33.787385,-84.383548,914,718,2050
6658,7,25,Start Station,33.636259,-84.492151,End Station,33.773835,-84.348931,1193,1618,2879
6659,7,51,Start Station,33.773044,-84.408981,End Station,33.765893,-84.384173,1007,242,717
6797,6,56,Start Station,33.777017,-84.3473,End Station,33.772855,-84.343775,701,0,0
6833,8,4,Start Station,33.754384,-84.479137,End Station,33.745371,-84.330991,1316,538,1534
6849,8,54,Start Station,33.758091,-84.412336,End Station,33.781508,-84.343794,351,875,2439
6893,6,7,Start Station,33.66162,-84.458403,End Station,33.783038,-84.342934,664,993,4702
6896,8,27,Start Station,33.706096,-84.453839,End Station,33.767015,-84.349111,399,1021,2216
6901,6,12,Start Station,33.728455,-84.409162,End Station,33.779749,-84.344856,1061,945,1614
6918,8,55,Start Station,33.856504,-84.315235,End Station,33.773657,-84.294947,807,242,1839
6935,6,2,Start Station,33.847846,-84.323375,End Station,33.775515,-84.296455,259,1069,2167
6937,7,42,Start Station,33.846153,-84.311581,End Station,33.755653,-84.38793,795,565,2060
6961,7,18,Start Station,33.704482,-84.426568,End Station,33.841094,-84.313344,933,1724,2682
6970,8,3,Start Station,33.800362,-84.414684,End Station,33.844202,-84.315022,756,1580,3657
6973,8,26,Start Station,33.771801,-84.417359,End Station,33.849408,-84.315401,597,2762,3975
6983,7,1,Start Station,33.853123,-84.314784,End Station,33.792475,-84.397448,1069,1120,1814
6997,7,51,Start Station,33.853915,-84.313842,End Station,33.747415,-84.389333,1037,543,2153
6999,7,48,Start Station,33.862678,-84.341362,End Station,33.769996,-84.29563,1223,1252,1906
7000,6,21,Start Station,33.863825,-84.295503,End Station,33.774594,-84.298876,512,1374,2106
7003,7,26,Start Station,33.846111,-84.315379,End Station,33.77457,-84.384765,602,1025,1932
7077,6,58,Start Station,33.891671,-84.292293,End Station,33.858593,-84.329356,1417,890,721
7163,8,25,Start Station,33.857598,-84.292181,End Station,33.767115,-84.252739,1481,1616,2603
7174,7,40,Start Station,33.775745,-84.348425,End Station,33.824885,-84.339557,534,242,966
7487,8,33,Start Station,33.769771,-84.252395,End Station,33.771772,-84.252451,310,0,0
7665,6,3,Start Station,33.767091,-84.432533,End Station,33.741901,-84.349302,572,501,2001
7786,8,53,Start Station,33.772572,-84.19412,End Station,33.764072,-84.233798,40,242,828
7866,7,32,Start Station,33.945328,-84.3715,End Station,33.802559,-84.393,75,1561,2885
7867,7,49,Start Station,33.919117,-84.37901,End Station,33.751596,-84.45927,287,1319,3446
7868,8,46,Start Station,33.838926,-84.380278,End Station,33.725873,-84.395744,624,2541,1869
7871,7,27,Start Station,33.774863,-84.395749,End Station,33.714136,-84.39709,513,1421,1793
7884,8,49,Start Station,33.722092,-84.393365,End Station,33.757285,-84.387898,331,554,1152
7975,8,6,Start Station,33.659643,-84.477715,End Station,33.771271,-84.387421,217,718,1795
7990,8,41,Start Station,33.764572,-84.457645,End Station,33.638593,-84.494627,1486,2079,3286
8038,7,59,Start Station,33.654588,-84.451334,End Station,33.74645,-84.36819,1205,2378,1410
8040,8,59,Start Station,33.822087,-84.329368,End Station,33.752845,-84.393325,557,1082,2526
8041,8,21,Start Station,33.822106,-84.329572,End Station,33.75981,-84.372158,579,881,1598
8047,7,36,Start Station,33.753107,-84.426704,End Station,33.751698,-84.387283,182,242,1159
8052,8,11,Start Station,33.740746,-84.394538,End Station,33.771279,-84.38498,592,553,600
8059,8,39,Start Station,33.73049,-84.423443,End Station,33.736885,-84.394599,268,1737,1788
8155,7,33,Start Station,33.655777,-84.446866,End Station,33.647292,-84.475218,864,242,301
8162,8,44,Start Station,33.770222,-84.438863,End Station,33.873875,-84.357891,3117,1644,1567
8245,7,18,Start Station,33.755479,-84.33608,End Station,33.746922,-84.387775,600,1787,2416
8247,7,20,Start Station,33.75246,-84.324445,End Station,33.75246,-84.324445,None,None,None
8329,7,6,Start Station,33.772461,-84.450718,End Station,33.772461,-84.450718,None,None,None
8374,6,31,Start Station,33.755831,-84.237375,End Station,33.755831,-84.237375,None,None,None
8379,7,48,Start Station,33.729357,-84.394451,End Station,33.75706,-84.385503,944,243,686
8381,8,52,Start Station,33.736652,-84.376462,End Station,33.758413,-84.347881,156,655,2234
